User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U00208,0.177777778,1.177777778,2.177777778,Xiaomi,0,3.2,32.2,92.2,112,4.1,6328,1.9,2,0.08,Social Media
U00209,0.133333333,1.133333333,2.133333333,Realme,0,2.7,25.3,76.5,169,5.9,2312,4,1.8,0.044736842,Gaming
U00210,0.022222222,1.022222222,2.022222222,Oppo,0,8.2,8.4,233.3,142,0.9,8059,1.2,4.6,0.896842105,Work
U00211,0,1,2,Vivo,1,11.4,20.4,171.1,47,1.6,4815,7.8,4.2,0.228947368,Work
U00212,0.111111111,1.111111111,2.111111111,Oppo,0,9.3,10.9,103.8,144,3.5,4535,1.7,2.8,0.542105263,Entertainment
U00213,0.488888889,1.488888889,2.488888889,Motorola,0,9.7,26.3,94.1,31,3.8,9853,7.8,4.9,0.286315789,Social Media
U00214,0.066666667,1.066666667,2.066666667,Google Pixel,0,10.7,24.8,170.7,184,1,9616,2,3.8,0.758947368,Work
U00215,0.4,1.4,2.4,Samsung,0,8.3,46.6,28.4,175,0.6,9944,7.4,4.2,0.678947368,Social Media
U00216,0.133333333,1.133333333,2.133333333,Google Pixel,1,12,18,211.5,113,3.1,1204,1.3,2,0.876842105,Work
U00217,0.288888889,1.288888889,2.288888889,Oppo,0,10.1,23.4,209.2,78,5.7,5198,4.1,1.6,0.848421053,Gaming
U00218,0.244444444,1.244444444,2.244444444,Google Pixel,0,5.5,8.5,207.8,132,1.4,2955,3,0.5,0.151578947,Entertainment
U00219,0.8,1.8,2.8,Oppo,0,5.4,49.1,106.7,126,1.3,187,5.2,0.7,0.734736842,Entertainment
U00220,0.622222222,1.622222222,2.622222222,Samsung,0,4.8,22,23.9,187,3.7,8962,6.1,4.8,0.220526316,Social Media
U00221,0.488888889,1.488888889,2.488888889,Xiaomi,1,6.2,22,206.9,58,3.6,625,3.4,4.1,0.051578947,Entertainment
U00222,0.422222222,1.422222222,2.422222222,Vivo,1,8.2,43.2,30.6,14,5.1,1312,6.5,3.9,0.926842105,Work
U00223,0.666666667,1.666666667,2.666666667,Vivo,1,3.9,15.1,68.9,124,5,1599,4.5,1.7,0.728421053,Gaming
U00224,0.244444444,1.244444444,2.244444444,Oppo,1,7,27.7,199,82,3.9,3790,5.4,3.2,0.475789474,Entertainment
U00225,0.244444444,1.244444444,2.244444444,Google Pixel,1,9.4,16.1,121.1,52,0.8,5732,1,4.4,0.937894737,Work
U00226,0.888888889,1.888888889,2.888888889,Motorola,0,7.5,4.2,71,171,1,8505,4.6,3.7,0.138947368,Work
U00227,0.111111111,1.111111111,2.111111111,Realme,0,4,2.5,219.7,83,4.3,891,0.7,3.4,0.318947368,Education
U00228,0.577777778,1.577777778,2.577777778,Apple,1,10.1,38.2,66.3,126,3.5,2472,3.7,4.4,0.947894737,Education
U00229,0.222222222,1.222222222,2.222222222,Motorola,1,6.4,8.4,5.7,168,3.4,4312,1.1,2.4,0.29,Gaming
U00230,0.355555556,1.355555556,2.355555556,Nokia,1,9.5,20,299.1,185,5.2,4643,5.7,2.5,0.225789474,Social Media
U00231,0.466666667,1.466666667,2.466666667,Nokia,0,1.7,1.7,179.2,103,3,737,2.6,2.9,0.373684211,Entertainment
U00232,0.2,1.2,2.2,Samsung,1,11.1,31.5,177.7,94,3.3,6017,1.2,2.3,0.691052632,Work
U00233,0.422222222,1.422222222,2.422222222,Oppo,1,11,16.9,80.3,56,4.7,4364,7.9,4.4,0.493684211,Work
U00234,0.4,1.4,2.4,Vivo,1,7.1,29.7,140.9,149,3.1,7909,4.7,3.9,0.095263158,Education
U00235,0.622222222,1.622222222,2.622222222,Xiaomi,1,3.8,25.4,66.9,80,2.4,824,3.4,1,0.522631579,Education
U00236,0.111111111,1.111111111,2.111111111,Samsung,1,8.5,49.5,199.5,136,0.5,8540,2.2,4.4,0.410526316,Social Media
U00237,0.244444444,1.244444444,2.244444444,Realme,0,1.7,39,195.8,14,1.8,2268,7.2,1,0.299473684,Work
U00238,0.755555556,1.755555556,2.755555556,Google Pixel,1,7.1,27.5,137.6,182,3.5,9288,7.2,2.5,0.653684211,Social Media
U00239,0.733333333,1.733333333,2.733333333,Realme,0,7,28.3,87.1,106,5,6815,2.5,3.4,0.355263158,Work
U00240,0.177777778,1.177777778,2.177777778,Samsung,0,2.9,47.3,150.7,92,4,3099,2.7,1.9,0.223684211,Social Media
U00241,0.177777778,1.177777778,2.177777778,Apple,0,3.1,18.1,231.2,132,3.6,2624,2.3,1.6,0.786315789,Work
U00242,0.555555556,1.555555556,2.555555556,Realme,0,6.9,16.6,65.1,164,1.2,5691,4.3,3.3,0.406315789,Entertainment
U00243,0.6,1.6,2.6,Xiaomi,0,3.4,31.8,212,77,2.6,4230,7.4,1.7,0.557368421,Social Media
U00244,0.822222222,1.822222222,2.822222222,OnePlus,1,1.3,15.1,241,72,0.9,6597,1,1,0.916315789,Social Media
U00245,0.977777778,1.977777778,2.977777778,Google Pixel,0,10.2,32.6,192,175,3.6,6366,5.5,3,0.865263158,Social Media
U00246,0.955555556,1.955555556,2.955555556,Apple,1,11.2,14.3,287.8,106,5.7,7811,7.7,3.1,0.138421053,Gaming
U00247,0.977777778,1.977777778,2.977777778,OnePlus,0,9.9,31.3,236.6,52,4.7,5833,2.2,0.1,0.088421053,Education
U00248,0.977777778,1.977777778,2.977777778,Oppo,0,6.4,47.2,232.7,173,5.9,5604,6.5,3.2,0.686315789,Education
U00249,0,1,2,Nokia,1,9.5,34.1,26.3,22,3.1,3896,1.3,2.3,0.358947368,Entertainment
U00250,0.866666667,1.866666667,2.866666667,Oppo,1,4.5,42.6,61.8,96,1.5,4443,6,0.5,0.887368421,Education
U00251,0.422222222,1.422222222,2.422222222,Oppo,1,10.6,28.3,154.5,180,4.5,689,7,4.1,0.32,Education
U00252,0.088888889,1.088888889,2.088888889,Oppo,0,11.4,21.7,21.3,194,4.5,4948,4.3,0,0.654210526,Social Media
U00253,0.155555556,1.155555556,2.155555556,Realme,0,9.3,21.2,227.5,48,0.8,7296,3,5,0.234736842,Work
U00254,0.577777778,1.577777778,2.577777778,Google Pixel,1,8,47.9,210.7,156,3.1,7026,5.2,2,0.133684211,Work
U00255,0.777777778,1.777777778,2.777777778,Nokia,1,6.9,15,295.9,173,2.4,8166,4.1,4.8,0.223684211,Work
U00256,0.244444444,1.244444444,2.244444444,Motorola,1,2.4,19.5,284.8,134,4.8,9287,5.6,3.7,0.804736842,Gaming
U00257,0.355555556,1.355555556,2.355555556,Motorola,0,10.4,21.4,60.6,119,1.3,248,7.4,4.9,0.991578947,Education
U00258,0.266666667,1.266666667,2.266666667,Xiaomi,1,4.3,20.1,231.5,29,5.3,6540,6.3,4.2,0.692631579,Entertainment
U00259,0.866666667,1.866666667,2.866666667,Realme,1,3.2,18.5,75.8,138,4.1,6117,0.9,3.1,0.366315789,Work
U00260,0.622222222,1.622222222,2.622222222,Apple,1,10.1,18.9,52.2,32,3,1586,3.2,4.9,0.850526316,Work
U00261,0.2,1.2,2.2,Samsung,0,10.3,47.9,271.2,175,4.8,7790,6.5,1.1,0.140526316,Education
U00262,1,2,3,Xiaomi,0,3.1,4.4,259.8,73,0.9,5023,2.4,1.1,0.572631579,Gaming
U00263,0.511111111,1.511111111,2.511111111,Google Pixel,0,7.3,44.3,58.6,58,4.1,4357,7.9,2.8,0.902105263,Social Media
U00264,0.2,1.2,2.2,Vivo,1,8.4,34,295.8,58,4.7,9786,3.8,3.6,0.762631579,Gaming
U00265,0.422222222,1.422222222,2.422222222,Realme,0,3.7,12.8,62.7,111,3.5,1381,8,1.8,0.736842105,Education
U00266,0.288888889,1.288888889,2.288888889,Samsung,1,8.5,25.1,150,142,0.9,7911,6,2.8,0.517368421,Work
U00267,0.177777778,1.177777778,2.177777778,Nokia,0,4.1,14,246.6,26,1.1,7727,4.8,1.1,0.239473684,Social Media
U00268,0.022222222,1.022222222,2.022222222,Apple,0,9.1,9.9,133.5,89,2,9075,4.2,2,0.296315789,Social Media
U00269,0.088888889,1.088888889,2.088888889,Apple,1,4.8,29.6,50.4,85,2.7,3899,7,0.2,0.359473684,Work
U00270,0.933333333,1.933333333,2.933333333,Vivo,0,1.6,18.7,220,77,4.4,1291,2,2.7,0.621052632,Social Media
U00271,0.044444444,1.044444444,2.044444444,Vivo,0,2.5,38.1,270.7,119,1.8,5179,6.4,1.3,0.162105263,Education
U00272,0,1,2,Google Pixel,1,10.9,13.5,97.5,132,2.5,5377,4.6,3.7,0.631578947,Social Media
U00273,0.044444444,1.044444444,2.044444444,Motorola,1,8.7,20.9,21,34,2.1,1836,2,3,0.403684211,Social Media
U00274,0.511111111,1.511111111,2.511111111,Nokia,1,8.6,7.5,69,17,4.4,4190,2.9,4.6,0.757894737,Work
U00275,0.533333333,1.533333333,2.533333333,Xiaomi,0,9.7,13.3,87.6,93,1.7,4550,3,3.9,0.716315789,Entertainment
U00276,0.888888889,1.888888889,2.888888889,Nokia,0,1.6,37.6,227.7,126,1.8,6117,7.4,1.9,0.904736842,Entertainment
U00277,0.088888889,1.088888889,2.088888889,Google Pixel,1,7.3,46.6,208.3,109,3.8,1010,5.3,2.5,0.432105263,Gaming
U00278,0.6,1.6,2.6,OnePlus,1,4.2,40.9,158.8,88,5.2,6211,3.9,2.4,0.257368421,Education
U00279,0.088888889,1.088888889,2.088888889,Samsung,0,3.7,32.7,194.3,87,3.4,1306,6.3,2.6,0.787368421,Gaming
U00280,0.333333333,1.333333333,2.333333333,Xiaomi,0,1.3,30.2,93.6,86,4.9,9830,6.7,0.3,0.272105263,Social Media
U00281,0.822222222,1.822222222,2.822222222,Xiaomi,0,3,39.5,65,126,5.8,7988,7.5,3.8,0.953684211,Gaming
U00282,0.422222222,1.422222222,2.422222222,Oppo,1,8.7,28.5,108,39,5.3,2493,1,3.4,0.316842105,Work
U00283,0.222222222,1.222222222,2.222222222,Oppo,1,2.8,31.8,98.3,72,3.9,3966,0.6,1.3,0.286842105,Gaming
U00284,0.177777778,1.177777778,2.177777778,Nokia,0,10,17.4,61.9,199,4.3,1817,5.6,2.3,0.247368421,Social Media
U00285,0.666666667,1.666666667,2.666666667,Apple,1,10.2,12.4,268.8,71,0.9,1432,4.2,4.6,0.088421053,Gaming
U00286,0.533333333,1.533333333,2.533333333,Motorola,0,10.6,26.3,40.7,20,0.9,2643,4.2,0.9,0.784736842,Work
U00287,0.688888889,1.688888889,2.688888889,Samsung,1,5.7,1.1,127.2,31,4.3,8198,5.1,1.3,0.636842105,Education
U00288,0.866666667,1.866666667,2.866666667,Oppo,1,5.2,17.9,288.3,164,4.5,4274,5.8,0.9,0.473157895,Work
U00289,0.666666667,1.666666667,2.666666667,Samsung,1,2.2,13.9,221,16,3.9,6975,4.8,2.5,0.877368421,Education
U00290,0.444444444,1.444444444,2.444444444,OnePlus,0,1.3,34.1,155,128,5.8,735,0.8,2.4,0.833157895,Entertainment
U00291,0.333333333,1.333333333,2.333333333,Xiaomi,0,7.4,26.6,15.7,82,4.1,9911,3.2,3.8,0.487368421,Gaming
U00292,0.511111111,1.511111111,2.511111111,Vivo,1,9.3,11.4,51.1,125,2.8,2430,0.9,4.5,0.282631579,Education
U00293,0.822222222,1.822222222,2.822222222,Samsung,1,8.2,14.1,128.6,53,4.1,7626,3.1,4,0.724736842,Gaming
U00294,0.488888889,1.488888889,2.488888889,Xiaomi,0,5.7,42.7,287.5,114,0.6,1074,6.8,1,0.091052632,Gaming
U00295,0.111111111,1.111111111,2.111111111,Motorola,0,5.2,10.2,287.1,169,6,479,6.1,4.2,0.570526316,Education
U00296,0.711111111,1.711111111,2.711111111,OnePlus,0,5.5,42.2,97.5,147,1,6769,7.5,2.7,0.843684211,Education
U00297,0.422222222,1.422222222,2.422222222,Google Pixel,0,3.7,11.1,122.3,99,5.8,1387,5.6,3.5,0.700526316,Entertainment
U00298,0.511111111,1.511111111,2.511111111,Apple,0,10.8,16.6,54.1,53,4.1,4632,5.2,1.7,0.748421053,Gaming
U00299,0.577777778,1.577777778,2.577777778,Apple,1,11.9,39.3,32.5,52,5,4009,7,1.8,0.732105263,Education
U00300,0.533333333,1.533333333,2.533333333,Vivo,0,3.4,18.7,141.4,165,2.9,623,7.6,3.3,0.697894737,Education
U00301,0.844444444,1.844444444,2.844444444,Nokia,1,11.1,31.4,160.3,10,0.8,1086,6.7,2.2,0.512631579,Education
U00302,0.777777778,1.777777778,2.777777778,Samsung,1,7,37.5,250.4,49,4.2,7733,7.8,1.5,0.800526316,Social Media
U00303,0.022222222,1.022222222,2.022222222,Oppo,1,2.1,7.4,279.6,188,0.7,1474,3.9,0.2,0.654736842,Entertainment
U00304,0.222222222,1.222222222,2.222222222,OnePlus,0,5.7,4.6,279.5,88,3,9903,3.8,2.6,0.647368421,Entertainment
U00305,0.577777778,1.577777778,2.577777778,Realme,1,4.7,12.3,132.9,169,3.3,5953,7.5,2.6,0.165789474,Education
U00306,0.688888889,1.688888889,2.688888889,Apple,0,2.1,22.3,210.7,154,3.7,8014,1.5,2.7,0.465263158,Work
U00307,0.311111111,1.311111111,2.311111111,OnePlus,1,3,46.4,244.8,59,1.9,6411,4.3,1.3,0.062631579,Education
U00308,0.755555556,1.755555556,2.755555556,Realme,1,1.9,22.2,127.2,12,4.6,7979,2.3,4.3,0.272631579,Gaming
U00309,0.777777778,1.777777778,2.777777778,Samsung,1,10.9,15,238,56,1.7,605,4.3,4.4,0.500526316,Social Media
U00310,0.222222222,1.222222222,2.222222222,Nokia,0,6.2,22.1,91.1,110,1.4,6597,2.1,3.7,0.427368421,Social Media
U00311,0.466666667,1.466666667,2.466666667,Samsung,1,6.9,18.3,255.5,63,4.8,7078,5.8,2.9,0.482105263,Work
U00312,0.133333333,1.133333333,2.133333333,Oppo,0,6.7,24.6,181.5,53,1.7,2344,3.5,3,0.322105263,Work
U00313,0.666666667,1.666666667,2.666666667,OnePlus,1,10.6,27,236,44,1.9,3040,1.2,2.5,0.770526316,Education
U00314,1,2,3,Motorola,1,2.5,37.8,162.4,103,1.9,4389,5.5,2.2,0.587894737,Work
U00315,0.155555556,1.155555556,2.155555556,Oppo,0,1.2,34.9,34.7,39,2,8410,2.3,4.2,0.854210526,Entertainment
U00316,0.444444444,1.444444444,2.444444444,Vivo,0,11.7,5.2,100,96,1.7,4499,3.8,3,0.577368421,Entertainment
U00317,0.777777778,1.777777778,2.777777778,Vivo,0,6.6,44.5,288.4,126,4.1,1187,6.5,0,0.177368421,Gaming
U00318,0.111111111,1.111111111,2.111111111,Realme,1,11,38.4,16.6,117,1.2,7812,1.6,4.7,0.460526316,Entertainment
U00319,0.577777778,1.577777778,2.577777778,Motorola,1,11.3,46.3,169.2,61,5.1,6348,3.8,0.9,0.460526316,Entertainment
U00320,0.555555556,1.555555556,2.555555556,Samsung,1,9.3,23.2,159,83,5.2,9889,1.3,2.2,0.437368421,Social Media
U00321,0.266666667,1.266666667,2.266666667,Vivo,0,5.1,36.5,56.9,151,2.3,6454,4.2,4.4,0.135789474,Entertainment
U00322,0.822222222,1.822222222,2.822222222,Xiaomi,0,5.1,16.6,10.2,109,1.7,9210,3.1,2.7,0.25,Gaming
U00323,0.333333333,1.333333333,2.333333333,Samsung,1,2.9,22.9,160.6,79,2,2543,1.1,1.5,0.984210526,Entertainment
U00324,0.755555556,1.755555556,2.755555556,Motorola,1,9.2,7.3,167,175,1.3,3303,3.4,0.5,0.165789474,Work
U00325,0.977777778,1.977777778,2.977777778,Google Pixel,0,3.8,23.4,223.8,82,0.7,1029,2.5,4.9,0.615789474,Work
U00326,0.022222222,1.022222222,2.022222222,Vivo,0,3,48.6,117.7,131,5.2,4244,2.3,2.6,0.33,Social Media
U00327,0.711111111,1.711111111,2.711111111,Apple,0,2.2,37.2,98.8,86,4.3,1185,2.3,3.3,0.216842105,Entertainment
U00328,0.533333333,1.533333333,2.533333333,Apple,1,1.9,20.2,279.8,24,4.5,6119,3.7,4.2,0.571052632,Work
U00329,0.088888889,1.088888889,2.088888889,Nokia,0,1.1,29.9,98.1,69,2.5,5432,7.6,2.7,0.364210526,Gaming
U00330,0.555555556,1.555555556,2.555555556,OnePlus,1,9.1,37.3,138.2,154,1.4,643,6.2,4.4,0.779473684,Gaming
U00331,0.444444444,1.444444444,2.444444444,Vivo,1,3.9,22,144.5,164,1.1,865,1.9,3.3,0.850526316,Education
U00332,0.222222222,1.222222222,2.222222222,Vivo,0,11,47.9,265.7,64,2.7,4924,3.2,2,0.901052632,Entertainment
U00333,0.777777778,1.777777778,2.777777778,Google Pixel,0,5.7,49.1,252,166,5.9,5660,2.3,4.6,0.797368421,Gaming
U00334,0.222222222,1.222222222,2.222222222,Vivo,1,4.8,32.1,216.9,146,2,6665,3.3,4.2,0.200526316,Education
U00335,0.666666667,1.666666667,2.666666667,Oppo,0,1.6,24.8,74.7,138,3.3,2012,7.5,2.8,0.761052632,Education
U00336,0.8,1.8,2.8,Oppo,0,4,29.4,27.7,150,3.1,3873,2.6,4.3,0.982105263,Entertainment
U00337,0.422222222,1.422222222,2.422222222,Motorola,0,5.3,34.4,176.7,135,5.1,5017,5.4,4.6,0.276315789,Entertainment
U00338,0.977777778,1.977777778,2.977777778,Oppo,1,11.5,46.7,233,23,3,7990,8,4.5,0.331578947,Social Media
U00339,0.955555556,1.955555556,2.955555556,Realme,0,11.4,11.1,78.9,77,3.9,7072,4.7,0.8,0.366842105,Work
U00340,0.444444444,1.444444444,2.444444444,Oppo,1,10.1,10,248.8,136,3.6,7334,1.4,1,0.809473684,Gaming
U00341,0.2,1.2,2.2,Samsung,1,5.1,12.6,120.7,19,5.9,1546,1.4,4.8,0.317894737,Social Media
U00342,0.977777778,1.977777778,2.977777778,Vivo,1,8.1,11.5,261.4,178,1.1,2371,8,0.4,0.352105263,Education
U00343,0.466666667,1.466666667,2.466666667,Nokia,0,10.3,2.8,90.2,55,1.7,4561,2.9,0.6,0.005789474,Gaming
U00344,0.777777778,1.777777778,2.777777778,Xiaomi,1,9.5,41.5,48.5,174,2.8,9353,2.4,3.9,0.292105263,Social Media
U00345,0.8,1.8,2.8,Motorola,1,9.9,46.4,245.5,77,4.7,1239,2.3,2.5,0.495263158,Work
U00346,0.355555556,1.355555556,2.355555556,Realme,0,4.2,34.3,228,170,2.7,9848,7.9,1.9,0.671052632,Education
U00347,0.511111111,1.511111111,2.511111111,Vivo,0,11.9,22.9,13.2,168,4.7,3302,5.9,2.3,0.006842105,Gaming
U00348,0.711111111,1.711111111,2.711111111,Realme,0,4.3,27.9,34.3,92,2.8,3132,5.4,3.4,0.297368421,Work
U00349,0.955555556,1.955555556,2.955555556,Xiaomi,1,3,17.6,165.5,68,1.1,6788,1.8,2.2,0.404210526,Education
U00350,0.577777778,1.577777778,2.577777778,Nokia,0,7.7,22,194.3,31,1.1,6911,5.3,0.7,0.056315789,Social Media
U00351,0.444444444,1.444444444,2.444444444,Motorola,0,8.1,31.1,62.1,42,5.3,4995,5.3,0.3,0.063684211,Entertainment
U00352,0.422222222,1.422222222,2.422222222,Motorola,1,6.4,27.2,193.5,83,2.4,571,2.5,2.6,0.171578947,Gaming
U00353,0.044444444,1.044444444,2.044444444,Google Pixel,0,11.7,40.2,252,142,3.9,8459,6.5,2.1,0.166842105,Education
U00354,0.933333333,1.933333333,2.933333333,Vivo,1,5.1,29.4,103.5,13,1.7,5617,1.5,2.4,0.136842105,Gaming
U00355,0.155555556,1.155555556,2.155555556,Xiaomi,1,7.6,38.4,73.9,89,5,639,6,2.9,0.987368421,Entertainment
U00356,0.866666667,1.866666667,2.866666667,Apple,1,6.4,41,114.8,20,5.5,5010,3.7,1.1,0.291052632,Social Media
U00357,0.688888889,1.688888889,2.688888889,Nokia,0,11.5,33.3,53.7,179,5.2,3928,5.7,2.5,0.152105263,Entertainment
U00358,0.222222222,1.222222222,2.222222222,Vivo,0,5.8,6.7,66.9,21,1.5,1121,4.9,0.8,0.941052632,Work
U00359,0.355555556,1.355555556,2.355555556,Apple,0,9.6,15.1,218.8,19,3.2,578,1.2,2.2,0.493157895,Work
U00360,0.711111111,1.711111111,2.711111111,OnePlus,1,2.7,44.9,279.4,108,3.6,7854,3.8,1.3,0.058421053,Social Media
U00361,0.844444444,1.844444444,2.844444444,Nokia,0,11.7,34.3,210.6,63,3.4,7823,4.3,4,0.671052632,Education
U00362,0.622222222,1.622222222,2.622222222,Apple,1,10,47.5,88.8,151,5.3,1875,1.8,3.8,0.042631579,Entertainment
U00363,0.755555556,1.755555556,2.755555556,Xiaomi,1,5.5,15.1,285.1,116,3.2,3253,7.1,4.2,0.077368421,Social Media
U00364,0.355555556,1.355555556,2.355555556,Vivo,1,8.6,42.5,290.1,182,1.7,4949,1.5,4.5,0.118947368,Gaming
U00365,0.977777778,1.977777778,2.977777778,Nokia,1,5.3,7,292.6,121,4.6,3150,2.1,3.3,0.006842105,Social Media
U00366,0.977777778,1.977777778,2.977777778,OnePlus,1,9.7,45.2,70.1,48,5.9,5121,6.7,2.5,0.305789474,Gaming
U00367,0.266666667,1.266666667,2.266666667,Vivo,1,9.3,12.3,111.6,110,5.9,9661,5.3,1.5,0.807368421,Work
U00368,0.911111111,1.911111111,2.911111111,Xiaomi,0,4.1,29.5,59.4,95,6,4047,6.6,0.6,0.42,Social Media
U00369,0.088888889,1.088888889,2.088888889,Vivo,1,6.5,11.9,167.3,92,4.1,1710,2.7,2.2,0.102631579,Education
U00370,0.377777778,1.377777778,2.377777778,Realme,1,2.9,7.7,101.2,98,2.3,4794,7.4,4.4,0.631578947,Social Media
U00371,0.755555556,1.755555556,2.755555556,OnePlus,0,7.2,3.6,200.6,43,4.6,1912,3.8,0.3,0.552631579,Social Media
U00372,0.644444444,1.644444444,2.644444444,Xiaomi,0,4,46,233.3,28,5.3,7252,6.3,3.1,0.668947368,Entertainment
U00373,0.777777778,1.777777778,2.777777778,Nokia,1,5.7,8.3,28,11,2.3,2500,6.2,4.8,0.116842105,Entertainment
U00374,0.911111111,1.911111111,2.911111111,Motorola,1,1.2,1.9,27.8,103,2.1,889,3.9,0.4,0.595263158,Work
U00375,0.222222222,1.222222222,2.222222222,Google Pixel,0,3.1,19.9,222.7,198,2.9,2628,2,3.4,0.926315789,Education
U00376,0.133333333,1.133333333,2.133333333,Nokia,1,11.8,10.3,144.3,124,5,3120,0.8,2.5,0.48,Education
U00377,0.377777778,1.377777778,2.377777778,Oppo,0,9,7.1,70.1,140,4.7,2214,7.4,1.7,0.362631579,Education
U00378,0.533333333,1.533333333,2.533333333,Nokia,1,8.3,36.4,245.8,77,2.8,9856,4.6,1.9,0.067894737,Social Media
U00379,0.733333333,1.733333333,2.733333333,OnePlus,1,8.5,20.9,184.1,78,2.1,8186,7.2,3.3,0.046315789,Gaming
U00380,0.288888889,1.288888889,2.288888889,Vivo,0,10,2.7,104.9,66,0.6,4988,4,1.5,0.895789474,Social Media
U00381,0.777777778,1.777777778,2.777777778,OnePlus,0,10.3,3.4,231.7,80,2.7,1729,4.6,1,0.621052632,Entertainment
U00382,0.6,1.6,2.6,Realme,0,3.1,30,212,68,5.3,3228,5.9,0,0.231052632,Social Media
U00383,0.933333333,1.933333333,2.933333333,OnePlus,1,4.7,8.2,193.8,186,1.5,8126,2.8,0.1,0.349473684,Entertainment
U00384,0.177777778,1.177777778,2.177777778,Xiaomi,1,10.7,36.7,252.5,84,1.2,1654,4.6,1.6,0.893684211,Social Media
U00385,0.511111111,1.511111111,2.511111111,Samsung,1,4.2,33.6,15.6,193,4.3,7485,0.6,0.6,0.304210526,Social Media
U00386,0.933333333,1.933333333,2.933333333,Nokia,0,11.6,10.1,29.5,61,5.8,1623,6.1,1.6,0.684736842,Entertainment
U00387,0.022222222,1.022222222,2.022222222,OnePlus,1,1.8,8.4,127,200,2.5,7755,3.6,2.2,0.918421053,Gaming
U00388,0.444444444,1.444444444,2.444444444,Nokia,0,2.2,4.6,216.6,27,4.4,6755,4.6,4.7,0.630526316,Education
U00389,0.577777778,1.577777778,2.577777778,Samsung,1,5.4,36.7,269.3,55,2.4,8944,6.7,1.5,0.975789474,Gaming
U00390,0.6,1.6,2.6,Vivo,1,7.4,42.1,203.1,39,2.6,947,1.7,2.8,0.056842105,Entertainment
U00391,0.888888889,1.888888889,2.888888889,Nokia,1,1.7,46.6,14.2,77,4.4,5200,7.4,2.3,0.464736842,Work
U00392,0.244444444,1.244444444,2.244444444,Vivo,0,4.3,22.4,82.4,18,5.8,2430,3.4,0,0.513157895,Entertainment
U00393,0.755555556,1.755555556,2.755555556,OnePlus,1,3.9,11,151.1,57,2.9,8521,4.6,3.6,0.267894737,Gaming
U00394,0.244444444,1.244444444,2.244444444,Oppo,0,9,16.1,290.8,181,1.9,9051,3.6,1,0.064210526,Education
U00395,0.466666667,1.466666667,2.466666667,Samsung,1,10.8,5.3,52.5,125,3.8,9878,6.6,4.1,0.724210526,Social Media
U00396,0.511111111,1.511111111,2.511111111,Realme,1,3.8,39.1,201.5,162,4.1,5268,1,1.7,0.903157895,Social Media
U00397,0.733333333,1.733333333,2.733333333,Samsung,1,9.2,36.9,105.4,172,3.3,5567,6.4,1.5,0.414210526,Social Media
U00398,0.044444444,1.044444444,2.044444444,Samsung,0,3.4,47.4,76,24,1.6,4666,7.8,3.6,0.088947368,Gaming
U00399,0.111111111,1.111111111,2.111111111,Motorola,1,9.2,35.7,130.7,60,2,7998,5.7,0.7,0.393157895,Entertainment
U00400,0.022222222,1.022222222,2.022222222,Google Pixel,0,10.5,11.1,264.7,13,5.8,3720,3.5,4.8,0.074210526,Work
U00401,0.622222222,1.622222222,2.622222222,Google Pixel,0,2.8,20.7,54.1,22,2.5,577,5.3,3.7,0.692631579,Social Media
U00402,0.955555556,1.955555556,2.955555556,Apple,0,7.7,2.6,255,127,2.1,9817,2.4,3.9,0.816315789,Entertainment
U00403,1,2,3,Realme,0,8.4,11.8,291.5,171,0.6,7149,5.5,1.8,0.813684211,Work
U00404,0.533333333,1.533333333,2.533333333,Google Pixel,1,4.3,31.7,145.2,101,3.3,9156,2.9,4.4,0.216842105,Gaming
U00405,0.911111111,1.911111111,2.911111111,Samsung,1,8.2,24.9,73.5,97,1.5,2913,7.7,0.9,0.078421053,Education
U00406,0.444444444,1.444444444,2.444444444,Vivo,0,8.7,36.8,77.4,130,3.8,8845,3.5,2,0.814210526,Entertainment
U00407,0.444444444,1.444444444,2.444444444,Motorola,1,7.5,43.1,283.8,46,1.5,6544,3.9,3.3,0.482105263,Gaming
U00408,0.422222222,1.422222222,2.422222222,Google Pixel,0,5.9,21.8,167.3,16,2.5,1327,2.5,4.4,0.257894737,Work
U00409,0.333333333,1.333333333,2.333333333,Realme,0,11.2,17.6,223.4,146,1,669,6.2,2.4,0.906842105,Education
U00410,0.777777778,1.777777778,2.777777778,OnePlus,1,10.6,47.5,36.5,139,3.4,6123,2.4,4.1,0.071578947,Social Media
U00411,0.377777778,1.377777778,2.377777778,Apple,1,11.3,16.4,78.6,61,1.7,4370,1.3,4.9,0.441578947,Social Media
U00412,0.844444444,1.844444444,2.844444444,Nokia,1,11.5,39.3,167.8,191,3.2,7747,6.5,1.5,0.655789474,Entertainment
U00413,0.688888889,1.688888889,2.688888889,Oppo,1,4,20.6,79.6,109,5,2540,1.1,0.7,0.137368421,Social Media
U00414,0.911111111,1.911111111,2.911111111,Nokia,0,4.5,1.9,149,25,2.7,4827,1.1,0.8,0.137894737,Gaming
U00415,0.866666667,1.866666667,2.866666667,Apple,1,11.7,21.6,143.2,55,3.4,4023,6.3,1.3,0.818947368,Gaming
